id,lat,lng,red,green
1529.0,37.5727576,126.8288415,0.0,0.0
1531.0,37.5202893,126.9906666,0.0,0.0
1536.0,37.592851,126.9640581,0.0,0.0
1537.0,37.5683276,126.9691612,0.0,0.0
154.0,37.6211894,127.0456578,0.0,0.0
1541.0,37.5346296,127.1363714,0.0,0.0
1544.0,37.4920032,126.8821241,0.0,0.0
1546.0,37.5526799,126.853288,0.0,0.0
155.0,37.550157,127.0685383,0.0,0.0
1552.0,37.4853994,126.9821635,0.0,0.0
1554.0,37.6132538,126.917613,0.0,0.0
1558.0,37.5991975,127.0973412,0.0,0.0
1559.0,37.5986384,127.0950574,0.0,0.0
156.0,37.5855368,127.0011974,0.0,0.0
1560.0,37.5813116,127.0813421,0.0,0.0
1562.0,37.5015829,126.891501,0.0,0.0
1567.0,37.6010644,126.9251255,0.0,0.0
157.0,37.5705684,126.9950438,0.0,0.0
1571.0,37.4908408,126.9564421,0.0,0.0
1574.0,37.5720141,127.0122574,0.0,0.0
1575.0,37.608389,127.1009941,0.0,0.0
158.0,37.5699421,127.0096899,0.0,0.0
1590.0,37.4939478,127.1215,0.0,0.0
1596.0,37.6314925,127.0610488,0.0,0.0
1598.0,37.6506655,127.0767348,0.0,0.0
160.0,37.512433,127.0511972,0.0,0.0
1602.0,37.5393159,126.8637239,0.0,0.0
1603.0,37.5008895,126.8901853,0.0,0.0
1607.0,37.4893893,126.927906,0.0,0.0
1608.0,37.4709465,126.9377066,0.0,0.0
1609.0,37.480483,126.8912405,0.0,0.0
161.0,37.4692409,127.1079628,0.0,0.0
1611.0,37.5716041,126.9876359,0.0,0.0
1612.0,37.5018685,126.9797866,0.0,0.0
1613.0,37.5079414,126.9400856,0.0,0.0
1615.0,37.5449741,127.0730011,0.0,0.0
1616.0,37.4758076,126.9163204,0.0,0.0
1619.0,37.5698431,126.9713258,0.0,0.0
1620.0,37.5703027,126.9897302,0.0,0.0
1623.0,37.5494806,127.0561047,0.0,0.0
1625.0,37.4997565,126.98502,0.0,0.0
1627.0,37.4969637,126.892101,0.0,0.0
1637.0,37.6086715,126.9995954,0.0,0.0
1648.0,37.6057415,126.9341247,0.0,0.0
1649.0,37.603858,126.9349109,0.0,0.0
165.0,37.5441406,126.8831132,0.0,0.0
1650.0,37.5661718,126.8455307,0.0,0.0
1654.0,37.6004723,127.1082698,0.0,0.0
1656.0,37.6760556,127.0552833,0.0,0.0
1657.0,37.5473648,127.0365249,0.0,0.0
1658.0,37.5508627,127.0521265,0.0,0.0
1659.0,37.5320085,126.9057568,0.0,0.0
166.0,37.61826,127.0773038,0.0,0.0
1661.0,37.673971,127.0554039,0.0,0.0
1662.0,37.5691157,126.9152728,0.0,0.0
167.0,37.5302933,127.0277142,0.0,0.0
1670.0,37.5483276,127.0674707,0.0,0.0
1671.0,37.548019,127.0704906,0.0,0.0
1672.0,37.5472691,127.0741779,0.0,0.0
1673.0,37.5463846,127.0762885,0.0,0.0
1674.0,37.5446658,127.0906412,0.0,0.0
1675.0,37.5438644,127.0929565,0.0,0.0
1676.0,37.5426764,127.0942985,0.0,0.0
1677.0,37.5436728,127.0590234,0.0,0.0
1678.0,37.5399365,127.070598,0.0,0.0
1679.0,37.5387924,127.0743779,0.0,0.0
1680.0,37.5380546,127.077099,0.0,0.0
1681.0,37.537659,127.0789587,0.0,0.0
1682.0,37.5365645,127.0835634,0.0,0.0
1685.0,37.542021,127.0985017,0.0,0.0
1691.0,37.5324684,127.0853888,0.0,0.0
1692.0,37.5487476,127.0583016,0.0,0.0
1694.0,37.5455673,127.0659301,0.0,0.0
1695.0,37.5490112,127.0752935,0.0,0.0
1697.0,37.5383368,127.0833564,0.0,0.0
1698.0,37.533461,127.0847768,0.0,0.0
170.0,37.5575715,127.1567067,0.0,0.0
1704.0,37.5024655,127.0969526,0.0,0.0
1709.0,37.6617107,127.0524475,0.0,0.0
1713.0,37.5622027,127.1704096,0.0,0.0
1714.0,37.5174913,127.1127403,0.0,0.0
1716.0,37.5421368,127.0639789,0.0,0.0
172.0,37.6176423,127.0756441,0.0,0.0
1722.0,37.540307,127.0629367,0.0,0.0
173.0,37.5050323,127.0416267,0.0,0.0
1730.0,37.5526424,126.8700037,0.0,0.0
1734.0,37.4864473,126.8564398,0.0,0.0
1736.0,37.6836818,127.05543,0.0,0.0
1737.0,37.5264431,126.9652719,0.0,0.0
1738.0,37.6806881,127.0554436,0.0,0.0
1741.0,37.6612274,127.0587312,0.0,0.0
1742.0,37.6579539,127.0595619,0.0,0.0
1743.0,37.651439,127.0613584,0.0,0.0
1744.0,37.6411226,127.0659296,0.0,0.0
1745.0,37.6387392,127.0669985,0.0,0.0
1746.0,37.635961,127.0682131,0.0,0.0
1747.0,37.6222447,127.074123,0.0,0.0
1748.0,37.6238,127.0907754,0.0,0.0
1749.0,37.6279059,127.0961903,0.0,0.0
175.0,37.4926506,127.0340999,0.0,0.0
1750.0,37.6301302,127.0980719,0.0,0.0
1751.0,37.6335966,127.1033313,0.0,0.0
1754.0,37.6379898,127.1076806,0.0,0.0
176.0,37.4935164,127.0403703,0.0,0.0
1760.0,37.4905816,126.8929092,0.0,0.0
1778.0,37.6507926,127.0684718,0.0,0.0
179.0,37.5402838,127.1532805,0.0,0.0
1792.0,37.6697209,127.0436376,0.0,0.0
1793.0,37.5352957,127.1343085,0.0,0.0
1795.0,37.5339461,127.1385557,0.0,0.0
1796.0,37.6346551,127.0661125,0.0,0.0
1797.0,37.664543,127.0578264,0.0,0.0
1798.0,37.6461978,127.0662975,0.0,0.0
1807.0,37.5176783,127.0437584,0.0,0.0
1808.0,37.4793554,127.1258284,0.0,0.0
1812.0,37.5755809,127.0232274,0.0,0.0
1813.0,37.5751483,126.9770766,0.0,0.0
1814.0,37.5711036,127.0067086,0.0,0.0
1815.0,37.5758544,126.9794201,0.0,0.0
1816.0,37.5707425,126.9977692,0.0,0.0
1817.0,37.5702029,126.9793148,0.0,0.0
1818.0,37.5710408,127.0037626,0.0,0.0
1819.0,37.5702264,126.9829758,0.0,0.0
1820.0,37.5702056,126.9876851,0.0,0.0
1821.0,37.5701758,126.977029,0.0,0.0
1822.0,37.5794539,126.9713498,0.0,0.0
1823.0,37.5838447,126.9703958,0.0,0.0
1826.0,37.5768589,126.9861801,0.0,0.0
1827.0,37.581461,126.9708642,0.0,0.0
1828.0,37.5978194,126.9626128,0.0,0.0
1829.0,37.5951809,126.9636525,0.0,0.0
1830.0,37.5733612,126.9975784,0.0,0.0
1831.0,37.5829472,127.001763,0.0,0.0
1832.0,37.5819776,126.9505189,0.0,0.0
1835.0,37.5690373,126.9827797,0.0,0.0
1836.0,37.5794179,126.9738268,0.0,0.0
1838.0,37.6070339,126.9587855,0.0,0.0
1839.0,37.5710013,127.0019255,0.0,0.0
1843.0,37.5735455,126.9876807,0.0,0.0
1846.0,37.6084681,126.9567144,0.0,0.0
1847.0,37.6058314,126.960618,0.0,0.0
185.0,37.5342458,126.8635971,0.0,0.0
1850.0,37.5682795,126.9876861,0.0,0.0
1851.0,37.5790415,126.9966823,0.0,0.0
1854.0,37.5739436,126.9829375,0.0,0.0
1855.0,37.5810688,126.980253,0.0,0.0
1857.0,37.575758,126.9743313,0.0,0.0
186.0,37.5780826,127.0317389,0.0,0.0
1861.0,37.5781183,126.9718623,0.0,0.0
1863.0,37.5704205,126.9921386,0.0,0.0
1864.0,37.5690316,126.9979233,0.0,0.0
1865.0,37.5730228,127.0156343,0.0,0.0
1866.0,37.5830166,126.9987504,0.0,0.0
1867.0,37.5814946,126.9970056,0.0,0.0
1869.0,37.5236777,127.1346825,0.0,0.0
1871.0,37.4815134,126.9504182,0.0,0.0
1873.0,37.478527,126.9598853,0.0,0.0
1876.0,37.6572335,127.0768473,0.0,0.0
1877.0,37.6545558,127.0781698,0.0,0.0
1882.0,37.5493647,126.819563,0.0,0.0
1885.0,37.5081781,127.0879169,0.0,0.0
189.0,37.4864113,126.9568561,0.0,0.0
1893.0,37.5656407,126.8465729,0.0,0.0
1899.0,37.5224199,126.9617766,0.0,0.0
1900.0,37.6411938,127.0763343,0.0,0.0
1904.0,37.5408714,126.8637453,0.0,0.0
1909.0,37.6063813,127.0311781,0.0,0.0
1911.0,37.5679478,127.0785921,0.0,0.0
1912.0,37.61083,127.1011727,0.0,0.0
1914.0,37.5480903,127.1070931,0.0,0.0
1915.0,37.5352166,127.1453212,0.0,0.0
1917.0,37.5163123,126.8369575,0.0,0.0
1918.0,37.5395017,126.8309036,0.0,0.0
1921.0,37.5627074,127.0003211,0.0,0.0
1922.0,37.595159,126.9402854,0.0,0.0
1923.0,37.5880055,126.9451089,0.0,0.0
1924.0,37.5827395,126.9501417,0.0,0.0
1926.0,37.5805804,126.9517861,0.0,0.0
1928.0,37.5540576,126.9729844,0.0,0.0
1929.0,37.5570508,126.9726242,0.0,0.0
1943.0,37.5545041,127.0863109,0.0,0.0
1946.0,37.5694153,126.9771986,0.0,0.0
1954.0,37.5571793,127.0794927,0.0,0.0
1957.0,37.5456142,127.0785874,0.0,0.0
1958.0,37.5006441,126.863602,0.0,0.0
196.0,37.4739725,126.9176019,0.0,0.0
1962.0,37.6340616,127.0376232,0.0,0.0
1963.0,37.5786574,127.04039,0.0,0.0
1966.0,37.6289518,127.0549892,0.0,0.0
197.0,37.4797112,126.9149363,0.0,0.0
1971.0,37.5891509,127.0589138,0.0,0.0
1972.0,37.5786639,127.0684224,0.0,0.0
1977.0,37.5428285,127.0618607,0.0,0.0
1978.0,37.5432538,127.0604213,0.0,0.0
198.0,37.5102262,126.8903682,0.0,0.0
1980.0,37.5116331,127.0855385,0.0,0.0
1981.0,37.5118955,127.0925284,0.0,0.0
1988.0,37.5596618,126.8386338,0.0,0.0
1989.0,37.5251481,127.1254038,0.0,0.0
199.0,37.5057642,126.8836059,0.0,0.0
1990.0,37.5607703,126.8389868,0.0,0.0
1991.0,37.563219,126.8397947,0.0,0.0
1992.0,37.5665502,126.8408441,0.0,0.0
1999.0,37.5759134,126.9973494,0.0,0.0
200.0,37.5030259,126.8798092,0.0,0.0
20001.0,37.5229798,126.972103,0.0,0.0
20005.0,37.6059691,127.0665962,0.0,0.0
20009.0,37.4943412,126.8870739,0.0,0.0
20010.0,37.4778807,126.916527,0.0,0.0
20026.0,37.5162776,127.0516058,0.0,0.0
2003.0,37.5065529,127.0973009,0.0,0.0
20030.0,37.5184194,127.0480101,0.0,0.0
20034.0,37.5127762,127.0268085,0.0,0.0
20035.0,37.5138188,127.0202112,0.0,0.0
20038.0,37.5216641,127.0396415,0.0,0.0
20039.0,37.5215056,127.0487973,0.0,0.0
20041.0,37.5222637,127.0558112,0.0,0.0
20042.0,37.5248517,127.0527188,0.0,0.0
20045.0,37.523502,127.0416064,0.0,0.0
20046.0,37.5221282,127.0357303,0.0,0.0
20047.0,37.5209338,127.0319535,0.0,0.0
20049.0,37.5157695,127.0184618,0.0,0.0
20054.0,37.5266046,127.0454089,0.0,0.0
20056.0,37.526115,127.0263586,0.0,0.0
20057.0,37.5234339,127.0210383,0.0,0.0
20058.0,37.5223813,127.0190757,0.0,0.0
20062.0,37.4780399,126.9881719,0.0,0.0
20063.0,37.4870134,126.9892559,0.0,0.0
20068.0,37.5084921,127.1154762,0.0,0.0
20070.0,37.5092497,127.1140938,0.0,0.0
20073.0,37.547411,127.15607,0.0,0.0
20077.0,37.4973799,127.0562029,0.0,0.0
20082.0,37.4832246,127.1044788,0.0,0.0
20086.0,37.460053,127.080002,0.0,0.0
20089.0,37.4648491,127.1099606,0.0,0.0
2009.0,37.5052457,126.9445611,0.0,0.0
20093.0,37.4752383,127.1052906,0.0,0.0
20097.0,37.48404,127.0891665,0.0,0.0
20098.0,37.4848326,127.0927019,0.0,0.0
201.0,37.5011484,126.8772342,0.0,0.0
2010.0,37.5727294,126.8299747,0.0,0.0
20101.0,37.488424,127.1003019,0.0,0.0
20109.0,37.4940062,127.0256325,0.0,0.0
20130.0,37.5327016,126.8660821,0.0,0.0
20133.0,37.5262938,126.8635009,0.0,0.0
20134.0,37.5244125,126.8648346,0.0,0.0
20142.0,37.5247338,126.9248656,0.0,0.0
20146.0,37.4597547,127.0543256,0.0,0.0
20148.0,37.5291901,126.917255,0.0,0.0
2015.0,37.4823424,126.893482,0.0,0.0
20158.0,37.569639,127.0097319,0.0,0.0
20160.0,37.5119827,127.0496803,0.0,0.0
2017.0,37.5432532,126.8388708,0.0,0.0
202.0,37.4988847,126.8717925,0.0,0.0
20203.0,37.4873,126.8850638,0.0,0.0
20206.0,37.4943355,126.8400244,0.0,0.0
20239.0,37.654585,127.061948,0.0,0.0
2028.0,37.5346034,126.9955875,0.0,0.0
203.0,37.4883771,126.8846197,0.0,0.0
20303.0,37.554693,127.150192,0.0,0.0
2031.0,37.5718504,127.0444346,0.0,0.0
2032.0,37.5698863,127.0486833,0.0,0.0
2034.0,37.4801368,127.1387579,0.0,0.0
20366.0,37.6695469,127.0805588,0.0,0.0
20379.0,37.4970461,126.8989915,0.0,0.0
2038.0,37.5733575,127.052225,0.0,0.0
20386.0,37.5568793,126.909397,0.0,0.0
20388.0,37.5896848,127.036465,0.0,0.0
2039.0,37.5261462,127.12236,0.0,0.0
20392.0,37.599055,127.0344679,0.0,0.0
20393.0,37.5341124,127.1426528,0.0,0.0
2040.0,37.5871036,127.0526473,0.0,0.0
20403.0,37.6101463,127.0324361,0.0,0.0
20406.0,37.616641,127.029846,0.0,0.0
20408.0,37.6189823,127.0290591,0.0,0.0
20409.0,37.6207067,127.0284102,0.0,0.0
2041.0,37.5144374,127.1427856,0.0,0.0
20410.0,37.6271499,127.025859,0.0,0.0
20416.0,37.6362876,127.0230723,0.0,0.0
2042.0,37.5628915,126.8517449,0.0,0.0
20423.0,37.642193,127.030145,0.0,0.0
20429.0,37.6514208,127.0377203,0.0,0.0
2043.0,37.5439455,126.8621637,0.0,0.0
20433.0,37.6585525,127.0405611,0.0,0.0
20434.0,37.6628564,127.0392505,0.0,0.0
20438.0,37.6659281,127.0429938,0.0,0.0
20445.0,37.6827755,127.045853,0.0,0.0
2045.0,37.5236865,127.1464939,0.0,0.0
20450.0,37.447284,126.9034026,0.0,0.0
20451.0,37.6074855,127.0505732,0.0,0.0
20452.0,37.6085327,127.0525861,0.0,0.0
20454.0,37.6138007,127.0623226,0.0,0.0
20456.0,37.6155273,127.068844,0.0,0.0
20457.0,37.6180765,127.072629,0.0,0.0
20458.0,37.5627579,126.9930872,0.0,0.0
20463.0,37.6022374,127.0250188,0.0,0.0
20470.0,37.6121223,126.9285246,0.0,0.0
20472.0,37.6184018,126.920178,0.0,0.0
20477.0,37.6075679,126.9217924,0.0,0.0
20478.0,37.605473,126.9226238,0.0,0.0
20482.0,37.5995239,126.9165965,0.0,0.0
20483.0,37.5945988,126.9145487,0.0,0.0
20484.0,37.5933385,126.9131659,0.0,0.0
2049.0,37.5349453,126.9847157,0.0,0.0
205.0,37.4978928,126.8523901,0.0,0.0
2050.0,37.5482115,126.9700559,0.0,0.0
2051.0,37.5495581,126.9718128,0.0,0.0
20513.0,37.5115424,126.9402092,0.0,0.0
20516.0,37.4670538,126.9487171,0.0,0.0
20526.0,37.4721493,126.933292,0.0,0.0
20529.0,37.6161564,126.9077564,0.0,0.0
20538.0,37.5161781,126.8348345,0.0,0.0
2054.0,37.5215214,126.9771243,0.0,0.0
20559.0,37.5565925,126.8376186,0.0,0.0
2056.0,37.534642,126.9758186,0.0,0.0
2059.0,37.5420484,126.9727794,0.0,0.0
206.0,37.4948451,126.841098,0.0,0.0
2060.0,37.5416827,126.9707873,0.0,0.0
2061.0,37.5347082,126.9973112,0.0,0.0
2062.0,37.5241886,126.9632141,0.0,0.0
20622.0,37.6453063,127.0583311,0.0,0.0
2063.0,37.5294537,126.9913518,0.0,0.0
20637.0,37.5744973,12.7025588,0.0,0.0
2064.0,37.5511286,126.9722147,0.0,0.0
20643.0,37.6231767,127.0274346,0.0,0.0
20644.0,37.6132158,127.0300703,0.0,0.0
20648.0,37.5907561,127.0111831,0.0,0.0
2065.0,37.493279,126.9011983,0.0,0.0
20659.0,37.5492626,126.8680956,0.0,0.0
20669.0,37.6049273,127.0108736,0.0,0.0
2067.0,37.5367616,127.0004367,0.0,0.0
20674.0,37.4997102,126.9294786,0.0,0.0
20675.0,37.4998134,126.9306185,0.0,0.0
2068.0,37.5315589,126.9701939,0.0,0.0
20681.0,37.5013894,126.9333457,0.0,0.0
20685.0,37.5733729,126.8180938,0.0,0.0
20690.0,37.5048172,127.0864131,0.0,0.0
20694.0,37.4914736,127.1149928,0.0,0.0
207.0,37.4618583,126.8977849,0.0,0.0
2070.0,37.5347627,126.9807569,0.0,0.0
20704.0,37.5341874,127.1218243,0.0,0.0
20706.0,37.49955,127.1355299,0.0,0.0
20708.0,37.5305991,127.121097,0.0,0.0
